frame.len,ip.len,ip.ttl,ip.proto,ip.version,tcp.srcport,tcp.dstport,tcp.len,tcp.seq,tcp.flags.ack,tcp.flags.fin,tcp.flags.reset,tcp.window_size,udp.srcport,udp.dstport,udp.length,dns.qry.type,dns.flags.response,dns.flags.recdesired,alert
54,40,64,6,4,61116,37356,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,59503,41386,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,53180,48800,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,55649,56370,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,34856,38166,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,10596,43554,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,62442,50772,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,25682,49754,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43815,53018,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,17743,59296,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,52642,53350,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,31653,56342,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,23558,50454,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,9367,37036,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,40470,21228,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55724,14690,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34794,63513,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58700,34811,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54840,60661,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50900,4828,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49790,53773,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54032,36120,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,38876,33032,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,39526,56486,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,21228,40470,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,14690,55724,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,63513,34794,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,34811,58700,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60661,54840,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,47918,28528,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35264,17971,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56686,56642,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60852,41951,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33510,43863,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36624,3641,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,4828,50900,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,53773,49790,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,36120,54032,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,28528,47918,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,17971,35264,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,39466,38797,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,56642,56686,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,41951,60852,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,39164,37588,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,43863,33510,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,42534,24005,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39760,60844,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47834,60046,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38762,24506,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46918,46565,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41894,1247,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56652,39311,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41638,6718,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58296,31996,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41284,48105,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47650,61385,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41716,32037,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,3641,36624,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,38797,39466,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,37588,39164,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,24005,42534,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60844,39760,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60046,47834,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,24506,38762,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,46565,46918,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,1247,41894,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,39311,56652,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,6718,41638,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,31996,58296,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,48105,41284,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61385,47650,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,33152,55759,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40294,40480,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39026,47123,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49412,41005,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54478,15690,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,32878,40545,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54922,46259,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45520,26617,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59520,9117,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55488,28191,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46466,14722,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47390,64711,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46238,48279,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50466,15287,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,32037,41716,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,55759,33152,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,40480,40294,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,47123,39026,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,41005,49412,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,15690,54478,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,40545,32878,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,46259,54922,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,57422,12510,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,26617,45520,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,41934,19704,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,9117,59520,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,28191,55488,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,14722,46466,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,64711,47390,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,48279,46238,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,15287,50466,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,45898,20830,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44920,55535,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51464,32216,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34856,23289,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34694,34365,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52222,30042,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45706,14908,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33464,10652,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51992,55511,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58550,266,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45504,61159,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45526,39365,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52374,61453,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52786,4693,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,12510,57422,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,19704,41934,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,20830,45898,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,55535,44920,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,32216,51464,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,23289,34856,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,34365,34694,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,30042,52222,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,14908,45706,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,10652,33464,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,55511,51992,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,266,58550,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61159,45504,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,39365,45526,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61453,52374,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,4693,52786,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,50372,61021,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49840,18424,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50756,53722,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38156,60201,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58226,53879,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36784,16440,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52294,50214,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39978,53979,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35120,35862,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60564,55537,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51470,907,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55788,23911,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59974,9798,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35216,22184,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57602,17757,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49452,8209,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,61021,50372,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,18424,49840,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,53722,50756,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60201,38156,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,53879,58226,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,16440,36784,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,44342,64441,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,50214,52294,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,44360,10655,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,53979,39978,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,35862,35120,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,55537,60564,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,907,51470,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,23911,55788,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,9798,59974,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,22184,35216,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,17757,57602,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,8209,49452,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,54676,25445,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,43374,24434,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44516,5220,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44294,56134,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41230,43335,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36766,36966,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56742,43966,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39650,50912,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59380,19522,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54016,33542,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47696,58660,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47116,28889,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45730,28164,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33084,42132,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48042,63802,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48742,37602,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35680,12202,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37550,31193,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,64441,44342,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,10655,44360,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,25445,54676,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,24434,43374,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,5220,44516,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,56134,44294,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43335,41230,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,36966,36766,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43966,56742,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,50912,39650,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,19522,59380,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,42134,48259,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,33542,54016,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,43892,60742,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,58660,47696,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,28889,47116,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,28164,45730,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,42132,33084,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,51418,7706,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46142,11938,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35936,38291,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40354,50661,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39010,33812,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33256,15919,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40494,17092,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36092,34848,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,32856,49387,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52970,3892,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,63802,48042,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,37602,48742,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,12202,35680,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,31193,37550,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,48259,42134,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60742,43892,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,7706,51418,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,11938,46142,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,38291,35936,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,50661,40354,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,33812,39010,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,15919,33256,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,17092,40494,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,34848,36092,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,49387,32856,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,3892,52970,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,56266,22888,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35482,11918,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47496,37046,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50026,44837,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42238,55138,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50778,47612,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52430,19171,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57368,54362,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47700,27885,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49346,33409,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50038,31634,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38212,37153,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57172,131,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57316,34814,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54598,63919,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53408,7080,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58848,63421,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37084,56192,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,22888,56266,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,11918,35482,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,37046,47496,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,44837,50026,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,55138,42238,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,47612,50778,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,19171,52430,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,54362,57368,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,27885,47700,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,33409,49346,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,31634,50038,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,37153,38212,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,131,57172,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,34814,57316,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,51044,61830,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,63919,54598,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,44718,60949,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,7080,53408,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,53918,18614,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58086,62456,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49580,57375,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48008,62481,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59644,20090,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52012,38736,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48690,13313,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39026,12428,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49034,3784,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53758,40617,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50520,30768,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59564,16728,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49418,30743,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42992,42399,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,63421,58848,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,56192,37084,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61830,51044,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60949,44718,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,18614,53918,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,62456,58086,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,57375,49580,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,62481,48008,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,20090,59644,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,38736,52012,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,13313,48690,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,54766,9283,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,12428,39026,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,56540,25147,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,3784,49034,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,40617,53758,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,30768,50520,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,16728,59564,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,56118,3251,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53664,31985,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60692,7494,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34354,43143,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37604,12644,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44864,32243,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53476,26971,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56288,8700,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42778,20332,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51864,15839,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50892,34741,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53760,10869,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,30743,49418,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,42399,42992,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,9283,54766,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,25147,56540,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,3251,56118,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,31985,53664,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,7494,60692,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43143,34354,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,12644,37604,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,32243,44864,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,26971,53476,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,8700,56288,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,20332,42778,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,35410,2841,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58458,60169,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,15839,51864,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,34741,50892,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,32806,16919,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42064,21219,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41542,33009,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38228,22670,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40798,10928,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,32800,50256,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40024,12395,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56104,21434,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49622,8075,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60872,34201,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49672,29034,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38722,18482,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57466,13113,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48488,23006,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,10869,53760,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,2841,35410,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60169,58458,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,16919,32806,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,21219,42064,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,33009,41542,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,22670,38228,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,10928,40798,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,50256,32800,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,12395,40024,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,49746,2897,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,21434,56104,0,1,1,0,1,0,,,,,,,suspicious
